company,rating,review
burger-king.de,1,2 out of 4 ordering machines were not working and the staff didn’t wanna take personal orders.More than half of the people coming into this Burger King went away again without ordering.Burger KingSümenfeld 1Bitterfeldt
burger-king.de,3,Taste is good but services are normal than others in town. although an average
burger-king.de,1,"They said I was a dog eater asian! Unacceptable. They called me ching chong, I feel so oppressed and unaccepted."
burger-king.de,1,Off brand mcdonaldsSHE SAID SHE WAS 12
burger-king.de,1,"I'm hoping it's an isolated problem at the Crill Ave store. The service went first and now the food quality is catching up. We used to look forward to grabbing some lunch there, now we're talking ourselves out of it. We had our usual Whopper and fries and the whole sandwich just tasted a little off and they left off the extra onion. Cashier didn't know how to give change back and we had to ask for ketchup and mustard. Then every table in the dining room was filthy. Later that day we both we're sick to our stomach."
burger-king.de,4,"They open 24hours on Tuesday, Thursday and Sunday. It is what I like about this place. When I work until late night, it's hard to find the 24 hours place in my town. The staffs are friendly and comfortable environment. I also like to get the apple juice which is all natural with good price."
burger-king.de,5,"Good morning to  everyone that work for the  Burger King Store Customer Center. I do hope that all of yous are doing ok smile. Also I do hope that all of yous will have a very Good day at work ok smile. In ending I just want to tell all of yous that one of your very  very wonderful Staff members name Amelia was so very Professional Helpful and very very Caring to me and also to the other Customers too ok smile. Last of all I say that your very wonderful Cashier Amelia has very  very very  very veryExcellent Communication Skills and yes she knows and loves her job so very much too ok smile. Finally before I end my Review Cashier  Amelia is always a very  very Positive Representative for the Burger King Store that she works for located at address 7051 E Speedway Blvd, Tucson AZ,85710 and I say also that her Store Manager  Terri and all her other Staff members are always so very Professional Helpful and very  very Caring too and yes all have very  very  very Excellent Communication Skills too ok smile. Now last of all from all of us to all of yous please have a very  very Happy  Wednesday day, night enjoy and may God always Bless and Watch over all of yous forever ok smile.Sincerely,Angela K HansenElizabeth HaffordAnne SchleefAntonio GonzalesAnthony DunsonLarry DunsonGlen HaffordMorris W Conway Jr"
burger-king.de,2,Burger Roulette is cheating roulette. You get the same burger every time. You will NEVER know what you got until you collect.ALL Burger Roulette must happened in front of you but they simply give you something cannot sell!
burger-king.de,1,"BURGER KING 1a-1b Tottenham Court Road BranchAVOIDTried to use Gents before picking up a coffee and questioned by a female member of staff in the last 20mins (approx 13:30 on 1st September) who was accusing in her tone and obstructive with her body language.This resulted in our having a debate about ordering first before using the bathroom which is located at the entrance staircase. I explained that I was on my own and didn’t want to have to take a drink in to the toilet. She refused to allow me to use the staircase and inferred that customers can’t be trusted to use the bathrooms first, they must place their order first even if they need to use the toilet!"
burger-king.de,5,"I dont understand the bad reviews... This food is actually really good, sometimes better than mc-donalds in some ways. The milkshake is really good. The bacon cheese burgers are only a dollar and they are sooooo goood. They also have nuggets, which i think are better than mcdonalds but i like a more crummy skin then a solid on. Its like a more real chicken compared to mcdonalds. (its still not real chicken but its more than mcdonalds) I really recommend this place"
burger-king.de,1,"the worst burger I ever had, should have better went and had some McD"
burger-king.de,3,I had a wopper recently and it just is not what it used to be.
burger-king.de,3,"; I kinda enjoy Burger King and I like that the burgers a lot bigger than they used to be. No kidding when my dad went to order at this place (family food stop) the employees started scream arguing to each other over their dominance of making burgers or something. I swear she was ready to fist fight her. The cashier was yelling, the kitchen was. They were fine to us but… uh not a great neighborhood I guess. Why do they fight so much lol"
burger-king.de,1,"Ordered our evening meal, starving, refused payment in cash?My father (77) and I both went hungry tonight as was late, too late to find somewhere else. Thanks burger King, won't see you again"
burger-king.de,1,"Went to Burger King today, and ordered a whopper and a medium onion ring. As soon as I got home, ready to eat my food. My onion rings were so dang hard, I almost chipped a tooth trying to bite it. I throw them at the wall, and it made a hard rock sound. Paid my money for someone to give me old, cold food. So pissed!!!!!"
burger-king.de,1,Soggy chicken royal with limp soggy lettuce and curled up dry edged cheese slice. Looked as if it had been thrown together! Had to put stuff back into the bun! Gave up after a few bites. Disgusting! Oh and the half cup of flat white coffee !! Asked if I may have it filled and was told oh that's the way it comes! No way!! That half cup was nasty too. Now I know why I gave up on junk food!!! So shocked I only took pic of half cup coffee and not the other thing. Shame on you burgerking medway services.
burger-king.de,5,"Burgers are awesome! Thought they were kidding when were asked for the done-ness of the patty. Really well grilled and cheese is beautifully melted. There are a few sides available as well. Super value for money, especially if u take up the happy hours meals. Loved it!"
burger-king.de,5,"As far as fast food goes, BK is the best of them all. Delicious burgers that are actually big, onion rings are a really good extra, and their deserts are amazing aswell."
burger-king.de,5,I like Stack House burger very much! And onion rings.
burger-king.de,1,Falscher BurgerMangelhaft
burger-king.de,5,I like their chicken nuggets. They are so good.
burger-king.de,4,Traditional US burger.NICE!
burger-king.de,4,"the best fast food in the area! better burgers, fries and service!"
burger-king.de,4,Big King XXL will always trump any wannabe burger that McDonalds comes up with
burger-king.de,2,McDonalds is better. Nothing compares to a Big Mac
burger-king.de,1,Aaaalt for langsom! Sidder i drive in i 20 minutter for at få 2 cheeseburgere og en pose chilli cheese tops. Stram op man! Fast food min bare!
burger-king.de,5,"Well I am trying to eat healthy cause I go to the gym twice a week, but! If I want something sweet for my soul and heart BURGER KING IS the place where I always go! Unbelievable delicious. Best service and best food ever"
burger-king.de,4,ᗷᕼᑌᗴᔕᒍYᗴᔕ 🤷sometimes✨eye👁don't😢wanna😱be😼happy🧚don't✋hold😇it🤪against😈me🙆.
burger-king.de,5,Absolut love those burgers from burger king. Just is the king of all burgers. Great fast food in all aspects. Recommended.
burger-king.de,1,"Awful. I ordered a spicy bean burger meal at 8.38pm with onion rings instead of fries. The delivery time kept changing to a later time until it eventually arrived 30 minutes later than originally stated. I got fries instead of onion rings which were cold. The burger was squashed and the bun soggy, this was also luke warm. I paid £11.28 for this disgusting so called meal. Needless to say, I will not be ordering again."
burger-king.de,1,"Family of 5 waste of our money23 mile rd burgerking in chesterfield michigan gave me the worse food i ever tasted in carryout. Everything was old fries old and cold, cold dried up nuggets was suppose to be 10 piece they gave my son 6. cold hamburgers all the food was old even the bread was staIe. I called up there 3 mins after receiving my food they reply we gave you fresh food. Then stated you can come back we remake your order, they ask for my name and i gave them it but decided not to  travel back.  Now another issue i feel was like a insult they tried pretending we didn't give you old food lie. I use to work in fast food restaurant so im well aware so nope im never going back"
burger-king.de,1,"I went to the one in Prenzlauer Berg by Landsberger Allé station. The service was absolutely horrible! They forgot to pack half our food, let use wait till the other part got cold, and one of them picked her nose at the register. Non of them wore mask despite of corona."
burger-king.de,1,Just terrible terrible food and no quality. I ordered two whopper juniors with fries.The food actually stunk and the fries were almost black in color.Threw it all out. Never again will I attempt to eat their garbage!!!!Just trash!!!
burger-king.de,1,I’ve stopped going to Burger King on Schofield Ave in Stevens Point. They are rude and not ONE time was my order correct. I stopped leaving the drive thru until I checked my bag. I knock on the window waving to get them to come back to give me my missing items and they stand there ignoring you. 🖕
burger-king.de,5,I can say that the french fries was very good. I really love the Whooper Burger and I would liek to try again. The menu was good also.
burger-king.de,4,love the chilli-cheese bites and pepsi all the way
burger-king.de,5,"Honest, Helpful, and Constructive"
burger-king.de,2,Burger King at here in USA was not a bigger disappointment than in Europe. I regret why I chosen them again on my vacations.
burger-king.de,3,"Honestly, I dont think BK is the king of the burgers"
burger-king.de,5,"Great fast food place, I appreciate the customer service and the pricing matter a lot. Recommending the place to everyone!"
burger-king.de,1,I purchased a food from Burger King in Newquay a few days ago but didn’t open it until I got back to the hotel. Both the top of the bun and the bottom were covered in blue mould making my food inedible.The fact that the staff didn’t even notice when preparing the food was unbelievable.I have contacted the company with photos on social media but I still haven’t heard from them
burger-king.de,4,"Of course, fast food is not the best option for every day, but sometimes it allows you to eat quickly and have fun, because it is always clean, fast and tasty in its own way. The main thing is not to come here too often after all... It can be bad for your health and your shape..."
burger-king.de,5,Quality service. Good tasty burger.
burger-king.de,4,"Good food, Good priceokay service"
burger-king.de,2,Two stars.....First star for the sandwiches! Because once you get those damn things the first bite will have you coming bk next time no matter what.....obviously! Second Star is because every time we go WITHOUT FAIL we are asked to move up to wait for our food which didn’t take long to figure out that corporate times how long car sit in the drive thru so that’s how they bypass that. I’ve started to refuse to pull forward especially since 9 times outta 10 there are no cars behind you. It would be different if we were holding up the folks behind us in line.
burger-king.de,1,I DIDN'T ORDER FOOT FUNGUS ON MY BURGERRRR! >:(
burger-king.de,1,"Went to a Burger King outlet and seeing as I don’t consume meat I asked them for 5 cheeseburgers, chips, and ice cream but I said I didn’t want the em at patty’s inside the cheeseburgers but instead of listening they decided to urinate in the burger buns and threaten to unload a log in my mouth if I don’t eat it. Safe to say absolutely disgusting"
burger-king.de,1,Been to multiple burger Kings and all the same. Tell them what you want on your sandwich and get what advertised on it and the Mayo is thick like paste come on pay attention. Ordered chicken sandwich and it was ice cold in middle. Check your temps before someone gets sick. Also the taste of the beef Patty needs to cut back on the broiled taste lately it's been strong over powers everything. Took bite had to spit out leaves after taste.
burger-king.de,1,The problem is not the food but the people who are working at the place. Now my experience here is bad all the time I have seen employees smash the burger now you not fixing your burger you are fixing someone else's burger. Now the burgers are dry food be cold just the burger king I been too in a while.
burger-king.de,3,I have had good and bad expereice with them. they are jsut ok
burger-king.de,5,"Excellent fries, becareful you may have hired some spitters at a few of your locations."
burger-king.de,1,"I have travelled to multiple countries and have always had Burger King (my go-to fastfood). For some reason the burger patties in Germany taste really lame. I have tried 3 times already, same waste of money everytime. Hopefully they can change their burger patties to the ones from the US."
burger-king.de,3,not bad. it can be better
burger-king.de,3,I bought food from them but they did not deliver on time. A little dissapointed
burger-king.de,1,"I bought food from burger king Slough town centre and saw my statement a month latter and they have charged me twice £27.24.When I ask for my refund they   have promised if I prove on bank statement they will refund it.I provided them with my two transactionsAnd now the regional Abhishek said that this is not enough.I am willing to take this further if they are not sorting it out as soon as possible.The manager Henry and they regional were involve but they could check the day that I had purchase to see if it was banking over.I am not even given them a one star .I am going to citizens bureau on Friday and seek advise then take action.I would not trust them at all. I would recommend KFC and MacDonald all day along,I was having conversations with The store but they were interested to see my banking application and they refused it then Email the regional the banking statement which he specifically ask for exact detail and they reject it.It would be appreciated that if someone from head office call me on mobile to discuss this further."
burger-king.de,5,My family loves Burger King especially my 11 year old son. Our restaurant is always clean and everybody is super friendly. The price of there food is fantastic and it is delicious.Our restaurant is 7310 Veterans Parkway
burger-king.de,4,I love their burgers...But i think the price is not reflects the quaility.
burger-king.de,2,Their burgers have gotten worse over the years. Ate there last week and will not come back in a long time. They need to focus on quality over quantity!
burger-king.de,3,"I am an avid consumer of the Whopper,  have been for a long time.  Now I am having trouble understanding how  Burger King justifies advertising a Taco with photos of tacos that have no connection to the $1 product being sold.  The Taco shown in their ads is an outright lie and bears no resemblance to the taco product being sold."
burger-king.de,5,I love burger give me more burger nom nom roar EEEEEso I come in burger king and I eat burger it good
burger-king.de,5,It Save me when am hungry after work
burger-king.de,1,"I used to think they were okay, but I will never go there again because they used their Twitter account to encourage violence against MEP candidates. McDonald's stopped selling milkshakes in some areas because they'd been thrown over several candidates, so Burger King tweeted that they are still selling them in a clear attempt to say don't worry, we will supply you with ammunition. If there was any doubt, it vanished when they subsequently like a tweet by someone encouraging this behaviour."
burger-king.de,1,I was so exited about going to my local burger king for the first time but... so basically I ordered a whopper and one of your employees defecated in my burger I am not happy and expect a full refund
burger-king.de,1,"My son, my husband, and myself went to get some lunch and sat and waiting for our order to come up. It was very very busy at this time so when they called our number we went to get the food. The lady behind the counter was very rude asking I need to see your receipt or you don’t get your food! Before we even got our food I sat there watching everyone pick up their food with no receipt in hand and her having no problems with giving them their food! But I think the main reason she put up a fight with us and giving us a hard time because at that time in the whole restaurant my family was the only white people there. I didn’t want to think this was about race but unfortunately it was. That’s uncalled for especially towards my child! I hope this gets back to corporate and hopefully get in touch with this place! This Burger King is located in Gainesville ga the address is 403 pearl nix pkwy."
burger-king.de,5,That was pretty good food i like the taste and service we injoy it
burger-king.de,2,"I used to eat in burger king almost every day, until I got sick. I wouldn't recommend this place if you want to feel good after your lunch"
burger-king.de,1,"Does this company try to hire the rudest people they can find? The Alabaster Al location certainly does. They never say thank you and if they say anything it's just ""here"", when they hand you the bag in the drivethrew"
burger-king.de,5,Food that you get fast and eat fast too! Frequent buyer.
burger-king.de,1,"The food is hot and delicious but the workers work too slow especially during busy times. Some workers also don’t understand English, which makes it difficult to order what I want."
burger-king.de,3,"I was in Germany and tried your burger, I liked it, but at McDonald's the burgers are more delicious. :))))"
burger-king.de,5,I like it very much! (Сам Отзыв)
burger-king.de,4,The order was delivered quickly and taste was great!
burger-king.de,1,"Number 15: Burger king foot lettuce. The last thing you'd want in your Burger King burger is someone's foot fungus. But as it turns out, that might be what you get. A 4chaner uploaded a photo anonymously to the site showcasing his feet in a plastic bin of lettuce. With the statement: ""This is the lettuce you eat at Burger King."" Admittedly, he had shoes on.But that's even worse.The post went live at 11:38 PM on July 16, and a mere 20 minutes later, the Burger King in question was alerted to the rogue employee. At least, I hope he's rogue. How did it happen? Well, the BK employee hadn't removed the Exif data from the uploaded photo, which suggested the culprit was somewhere in Mayfield Heights, Ohio. This was at 11:47. Three minutes later at 11:50, the Burger King branch address was posted with wishes of happy unemployment. 5 minutes later, the news station was contacted by another 4chaner. And three minutes later, at 11:58, a link was posted: BK's ""Tell us about us"" online forum. The foot photo, otherwise known as exhibit A, was attached. Cleveland Scene Magazine contacted the BK in question the next day. When questioned, the breakfast shift manager said ""Oh, I know who that is. He's getting fired."" Mystery solved, by 4chan. Now we can all go back to eating our fast food in peace."
burger-king.de,1,"Dear concern, I was in alle center, landsberger alle berlin brunch at 07.09.2018 around 12.30. It was not rush on that time but there were 4 mitarbeiters working.. They were super slow to organize all the things from order taking.. Food processing and serving. Schichtleiter she has no manner how to talk or how to handle customers.  I know its happen nothing but as a customer my cordial request to convey the massage for schichtleiter to behave like human being not like slave..or to show respect to others.. Thanks in advance.."
burger-king.de,4,I really like good old burgerking there burgers actually taist like an american burger where some other places almost make you rounder sometimes if the meat is actually beef. Flame broiled burgers are always for feeling so tasty.
burger-king.de,4,BURGER     KING      USA   🇺🇸.IS     OFFICIALLY    RESURRECTED     AND      HAVE      BROUGHTAMERICAN     EPIC     DINER    CALIBRE     BACK    TO     GB 🇬🇧*   TRUE    AMERICAN    FINE    &    DANDY    🍔*   NOW     FREE    DRINK    REFILLS    TOO    🙋👍💑INCLUDING     MY    FAVOURITE      DRINK    THEIR🍇  FANTA   GRAPE    flavour .THEIR    BURGERS    ARE    TWICE    AS     NICE     AND     LARGERTHAN     MCDONALD'S   .I     RATE    THE    FRENCH    FRIES      Too   -   SMOKIN    HOTNOT    LIKE    NANDOS.   Restaurants    -   LUKEWARM    😕
burger-king.de,1,"Harrow burger king is awful.Have been a customers for years but recently has gone down hill. The staff are ignorant & the burgers are undercooked with strange bits on top of them, when you inform the staff they question you, disbelieve you when the proof is right there infront of them! Has really put me off burger king for life."
burger-king.de,1,"The Burger King fast food chain in Russia has taken down an ad depicting a 17-year-old victim of rape and beating. It comes after social media users clashed over Diana Shurygina’s case – some supporting her, others saying the rape never happened.On Tuesday evening, Burger King posted the image on its page in the Russian social network Vkontakte, showing a girl with the haircut and clothes Shurygina wore on a TV talk show where she told of her ordeal.The underage Shurygina was allegedly raped at a party, with the 21-year-old perpetrator Sergey Semyonov sentenced to eight years behind bars (the sentence was later reduced to three years). Many Vkontakte users blamed the victim, saying she provoked Semyonov or outright lied about the rape. There are around 25,000 supporters in the group supporting him, and about 10,000 in the group set up to support the girl.On the Burger King poster, the girl makes the same gesture she used on the show to indicate how much vodka she had drunk before the assault: “Just a little.”© Leonhard FoegerIn the ad, it seems to mean that the special offer – buy one burger, get one free – “won’t last long.”Following the posting, users began to express their indignation with the Burger King social network managers.“This is the last straw, I'm not buying their food again,” one of the more moderate Facebook comments goes. Other reactions ranged from an astonished “What the ****?” to calling the advert's authors ******** jerks.”Some users say the wrote emails to Burger King's US headquarters to have the ad taken down, though there's no indication they ultimately affected the decision.The ad was eventually taken down, with no reason given. There has been no official statement from Burger King so far.It is not the first time this story has been used over the last two months, though. The media outlet Life posted an ad saying their website has news and “a little bit of memes,” referring to Diana’s gesture about the vodka."
burger-king.de,4,"Southend burger king,food is awful,but I visit because BIG Lucy works there,her buns are second to none.Also what she can do to my meat is amazing,its always covered in sauce when she handles it.Guys if your served by BIG Lucy,she guarantees you will have a big whopper every time."
burger-king.de,1,"What has happened to burger king,, me and my grandchildren visited the trinity retail park branch in bolton.It is the pits, the food is over priced , cold and the staff i think they got them from ,, hire a moron.Don't fall for the free wopper if you give your feedback on the internet.You will find in the small print, the free wopper is free if you pay £1.79 for a standard fries, which is the same size as the 99p one from McdonaldsAnd also you have to pay £1.79 for a watery drink.I ask to speak to the manager to discuss the cold food, he came and he looked like he needed a dam good wash and his clothes needed removing and burning.If you are going to treat your family this weekend,  do yourself a favour and go to mc donalds.  Burger king.......you should be ashamed."
burger-king.de,1,Stay away from the Clacton factory outlet Branch. The food is disgraceful and the place looks down right dirty. Massive long queues. One person taking orders and serving and then when staff to appear they are  arguing by the till point.
burger-king.de,5,Love the cheese burgers. One of my fav fast food chains :)
burger-king.de,1,Nasty. Burger king is so disgusting. Also I worked there twice. If people knew long the good stays in the warmers they would not eat it. Stay away far away! !
burger-king.de,5,Love the cheese burgers. One of my fav fast food chains :)
burger-king.de,3,"Not so bad , please try to improve the service and facilities given to the  customers"
burger-king.de,1,After a recent visit to the mk branch I found the staff very rude and unhelpful they threw my order out of the window and shut it when I asked for sauce they spoke to me through the glass totaly unprofessional get some staff that want to work rather than some one who just wants to get some money
www.wendys.com,5,The food was very tasty and very nice staff
www.wendys.com,5,The food comes really fast and is very tasty
www.wendys.com,3,"Location on 1910 S Buckner, drive thru never gets the order completed. This is the 3rd time they forget to put something in my order. Taco salad with no chili. Food is always good. It’s the lazy staff not putting a complete order."
www.wendys.com,1,"Haven’t had a Wendy’s in years but decided to try a cheeseburger today. The main thing I could taste was the salad. The meat was so thin that I thought it was embarrassed to be amongst so much vegetation. The only thing I got from the meat was salt. That would’ve been fine if any meat taste would’ve accompanied it. The roll was just slightly better than the dry, cardboard offerings that Burger King offer…but only just. Wendy’s get your directors to eat one of these in place of their 5 star boardroom lunches and see if their mouths and tastebuds reject this extremely poor effort.There’s a drain in Southend that has just nom nom’d the £2.49 I’ve parted with!"
www.wendys.com,5,Food was really  good and so was the serviceThank you Evie
www.wendys.com,5,I have really enjoyed the food here today and really  good serviceThank you to Evie
www.wendys.com,5,"Today my wife and me went toWendy's 1 Bourges View Park, Maskew Avenue.WOW!My wihe had the avacardo chicken burger,I had the tripple cheese burger.My wife really enjoyed hers,But mine, tripple burgers, so soft, do juicey, it tasted amazing.Snd the icing on the cake for me, one of youf staff came to check everything was ok.That little bit of attention meant a lot to me.Burger King is noe my 3rd favourite burger after Hes Burger snd my new number 1, Wendys.Well done and thank you."
www.wendys.com,2,We visited the Whitby branch today and it wasn’t busy.We abandoned our first choice of table because it wasn’t cleaned.Person assembling food was not wearing protective gloves.The burger ( unlike every other Wendy’s I’ve eaten )was tepid rather than hot.The toilet was smelly and in need of a good clean ( especially the sink.
www.wendys.com,1,"I recently came across a disturbing video on Facebook that depicted a manager exhibiting extreme rudeness and disrespect towards an employee who had dedicated over 37 years of service to the company. The video further revealed that the employee’s hourly wage was a mere $13.00. As a result of this experience, I have resolved to refrain from patronizing Wendy’s restaurants in the future."
www.wendys.com,2,"Wendys in point meadows jacksonville flBought regular burgers and small chili's underfilling the containers like half of the container...What's going on? Even burgers it looks like a slider size. I wasn't ordering @temu and It's like I've seen the old movie "" Honey I shrunk the kids"" omg:)"
www.wendys.com,1,"Location on 1910 S Buckner, drive thru never gets the order completed. This is the 3rd time they forget to put something in my order. Taco salad with no chili. Food is always good. It’s the lazy staff not putting a complete order."
www.wendys.com,4,"I've never had a bad time with Wendy's. Always fresh and tasty, could be a bit more reasonably priced, but you get what you pay for."
www.wendys.com,5,"Oxford branch, whenever I get back to Oxford now I pop in and try something new on the menu, been five, six times since it opened and always been fresh and tasty, quick and friendly staff as well. My favorite burger joint is now Wendy’s recommend to anyone."
www.wendys.com,1,"At peterborough in UK yesterday approx 2130hrs placed order at drive through. Screen showed different order. Changed it but staff reluctant to do so. Drive to pick up window. Meal provided different again, more expensive and told “meal deals not available at drive in, all items individually priced” even though meals are shown on your price board. Not impressive. Left meal and drive away. I am hardly a reactionary- I am a middle aged man and I am not prone to rash outbursts. I have enjoyed Wendy’s since your first foray to the UK several years ago having come across your excellent products in the US. If this is your new price gouging and service strategy then I regret I am not impressed"
www.wendys.com,4,"Today, I had my first experience with Wendy's breakfast. I was impressed. I only ordered a sausage, egg and cheese biscuit but it was good. The cheese was melted and the egg was a real egg. I am very pleased."
www.wendys.com,5,Food was amazing  plenty of sauce so burger was dry staff really welcoming and polite
www.wendys.com,5,very good very good burger amazing
www.wendys.com,4,i believe that their service was at a top standard and i think they deserve more money for how hard they work for.8/10 customer service
www.wendys.com,1,20 minutes for food to be greeted by a sloth type person who had no energy or give a poop about service.The rare burger was gooey and not the best taste.This site has been the worst experience and considering I live 5 mins away it's not worth the effort.Drinks where good.
www.wendys.com,1,Wendys in Smyrna Tennessee on Sam Ridley has the worst person working in that place. He works in the morning as a cook and has bad angry issues.  I was scared when he brought my food to the car I threw it away. I didn’t trust he had done something to it and I felt so uneasy around him. This was the third encounter I seen his anger for ordering food he did not want to cook. Beware of this place
www.wendys.com,1,"We regularly eat at Wendy’s with the 130th Avenue location in Calgary being our go to. No longer! F9r the last month, there have been errors in our order, the most serious being ingredients we specifically requested NOT be on the burger as our child has allergies.Despite the fact that even the receipt shows NO ingredients as specified were to be added, they continued to be on each order.When I wrote to Wendy’s head office, they had the local manager Nareen of the location at 130th Ave call me. She promised me a free meal for the family next time we came.When we went to the restaurant, she became very belligerent and stated she had not promised a free meal. She further lied and said I had called her when in fact, she called, head office had given her my phone number to call me.Not only have they endangered my children through their carelessness multiple times but then subjected us to belligerence and rude behaviour in front of other customers.Corporate Wendy’s needs to ensure their franchisees provide a modicum of customer service. This location at 130th Ave Calgary excels only in being the worst.Eat anywhere but at Wendy’s."
www.wendys.com,1,DO NOT TRUST THE APP.  App may create duplicate orders and steal money.  You may also get charged for orders when you get an email saying that the order did not go through and has been cancelled.  the website complaint system is a joke too.  Painful scum company to deal with.
www.wendys.com,1,Ordering from Wendy's was a total waste of my money. I don't think it's fair or within consumer standards to sell burgers without buns and half-filled milkshakes. It seems like they are purposely ripping people off. I will never order from them again.
www.wendys.com,5,"great food, value for money. would recommend."
www.wendys.com,1,Crooked people.  Awning came off of their Wendy's.  They have a shill insurance company.  Manager told me he would take care of me.  Now I have 2000 dollars of damage and these wealthy grubbers won't pay for the damage.  The awning was not fastened down yet their insurance says it was an accident and they aren't liable.  News to me.   I guess the judge will hear it since they won't make it right.    Zero communication and zero integrity in their leadership.
www.wendys.com,1,The lady intentionally kept shutting her headset off when I was trying to order. And then I proceeded to pull up and you could hear she was actually talking crap about me for a lady I didn't even know. And then proceeded to not even give me my full order which wasn't very much it was two sandwiches one large fry and a baked potato. As much as I love Wendy's and the spicy chicken sandwich I will not be going back to that location. Management actually needs to seriously look at their staff.
www.wendys.com,5,"Good customer service, top quality food. Would come again."
www.wendys.com,1,The Wendy’s located in Ahoskie n.c on memorial drive needs to be shut down!!! The worker Debrian needs to take classes in the job field or just go to school. Very disrespectful and unkept and a disservice to the company
www.wendys.com,5,"Wendy’s hamburgers are consistently fresh and flavorful, with their signature square patties giving them a unique edge over typical fast-food burgers. The beef tastes juicy and well-seasoned, and the toppings are usually crisp and fresh. They strike a nice balance between quality and fast service, making them a solid choice when you want something more satisfying than the average drive-thru burger."
www.wendys.com,1,"Dreadful. The chips were cool, not evem ht.The cheeseburger was actually chilled!The food is not made to order but made, chill;ed and microwaved it would seem.Mine missed the microwave i guess.I used Wendys in the USA and it was better there than MacDonalds.I wont go to the wendys in the UK again"
www.wendys.com,5,"Such a fantastic burger bar Straight forward touch Menus and easy to pay. Plenty of seats and the atmosphere is lovley and peaceful. Quick, professional service when collecting our food which tasted extremely yummy!"
www.wendys.com,5,experience was great great service from kinase southend on  sea
www.wendys.com,2,Wow portions are small.. even when “medium” ordered.Asked for a lettuce “bun” replacement.. two small bits of lettuce on top and underneath.. looked ridiculous!
www.wendys.com,5,"Very good food, very good service. Really nice servers."
www.wendys.com,5,Cheap nice food
www.wendys.com,1,Going inside and standing at the counter to have no one say a word to me for 3 min. I didn't stick around any longer then that.
www.wendys.com,5,"Fresh, love the frostys.Friendly good customer service from aaron"
www.wendys.com,5,"Lovely food, amazing service"
www.wendys.com,5,"Love the menu prices, food, drinks & frosty. Some associates attitudes can be improved upon, but most are warm and inviting. Have to say if I were to give a sub par review on this platform the initial Wendy's quote would be ""What happened this time"" now that would be some of the attitudes I speak of. Other than that the restaurant was clean and bathrooms were okay at best. Have to say passing out Wendy coupons for BOGO on the already 1.00 breakfast biscuits is great, but if none of the associates except the coupon and the coupon expires July 31st, that is shaddy and not cool. All in all thanks for this customer to comment on this platform for others to see unless the company decides to delete this message."
www.wendys.com,3,"Recently I've bin in one of the Wendy's restaurants and tasted their Burgers. To be honest the meet was dry in burger, i should've go for chicken burger. As for the French fries, it is yummy. Overall, food was edible."
www.wendys.com,5,Very nice lady
www.wendys.com,1,today I went to Wendy's restaurant  #00007635 in clemmons nc 27012we order 2 for 7 dollar spicy sandwich and free medium fries with 10 pc spicy nuggets.I am very disappointed first time this type of food they sold sandwich half cook and raw sandwich both not only one sandwich. and fries is to cold . even i told them I can wait just give me hot food but it was cold .  when I call them manager first hand up on me I called again they said I m busy I told them ok let me call health department.  they act they dont care.I rate this 1 star I m not satisfied
www.wendys.com,5,Free food amazing food
www.wendys.com,1,"I am writing to express my dissatisfaction with a recent experience at your Spalding branch.I placed an order for three large Frostyccinos and proceeded to collect it via the drive-thru. Upon arrival, I provided my order number, only to be told I needed to come inside to collect it. This was highly inconvenient, especially as it was raining heavily. I found this request unreasonable, having chosen the drive-thru for convenience and to avoid the bad weather.After I refused to leave my vehicle, a staff member eventually brought the order out, which I appreciated. However, this situation was frustrating and confusing, and I would like a clear explanation as to why my order could not be fulfilled through the drive-thru as expected.Additionally, the drinks I received were clearly just iced coffees, not the Frostyccinos advertised and paid for. They lacked the frosty vanilla blend and were a disappointment.To make matters worse, I attempted to raise this issue online but was unable to do so. Your feedback form required details from a physical receipt, which I never received. The online receipt I received did not contain the required information, preventing me from submitting my complaint through that channel. I have attached the available order details.I also attempted to call the Spalding restaurant directly to speak to someone about the issue. I was told to leave a message and that someone would get back to me—but I have not received any follow-up to date.Given the incorrect order, poor service, and failed attempts to raise the issue, I respectfully request a refund or a voucher to replace the drinks I originally ordered. I also ask for clarification on your drive-thru procedures and your complaint system's limitations. I have emailed this to customer support and got absolutely no response. Appalling customer service!!!Update- on the 24th of July customer service sent me an email to ask if I had a Wendy's app and that they would send me some money there as compensation and asked me to confirm my email address, although it was the one they were emailing me on ... It is now the 6th of August and still I've got no reply at all. Not going to Wendy’s in Spalding ever again!"
www.wendys.com,1,"we went there to grab a bite to eat, we sat at the speaker for more than 5 minutes. When we pulled up to the speaker no-one was there before us or after we just got there. looked at menu and decided what we wanted, waited for someone to take our order, no-one came. We said hello into the speaker 3 times, no response, we even honked our horn, nothing. Left 4 cars were waiting, no-one at windows either, we are very upset, something needs to be done about this. BTW the store only had 1 customer, so I don't know what excuse they can use."
www.wendys.com,5,Wendy's Chichester boothwyn five star food five star customer service five star location 😊😊😊😊😊😊😊👒 yummy yummy yummy
www.wendys.com,5,"Quick, good munch, and kind kind staff ;)"
www.wendys.com,5,"The food was excellent, staff were so king and understanding. Food took less than 5 minutes to come."
www.wendys.com,5,"food tastes amazing, great customer service, so happy"
www.wendys.com,5,"Amazing food, tasted so good and have great customer service, very happy"
